eff_dt,merchant_nm,cust_no
8/26/2017,H&M,1584372.8
8/20/2017,H&M,1053483
8/20/2017,H&M,1053483
8/12/2017,H&M,1741575.6
8/19/2017,H&M,1458823.6
8/27/2017,H&M,864622.8
8/18/2017,H&M,935266.8
8/17/2017,H&M,1613035.6
8/17/2017,H&M,1648891.2
8/27/2017,H&M,2186811.6
8/19/2017,H&M,974892.6
8/20/2017,H&M,78579.2
8/27/2017,H&M,1529914.6
8/27/2017,H&M,2012402
8/26/2017,H&M,920814.4
8/19/2017,H&M,570251.2
8/17/2017,H&M,1807606.4
8/17/2017,H&M,1807606.4
8/25/2017,H&M,1072745.4
8/17/2017,H&M,1807606.4
8/28/2017,H&M,1644317.2
8/17/2017,H&M,543821.2
8/19/2017,H&M,1430411.2
8/30/2017,H&M,2452211
8/27/2017,H&M,2394499.4
8/10/2017,H&M,2062442.4
8/20/2017,H&M,3554630.8
8/11/2017,H&M,458618.8
8/5/2017,H&M,538455.2
8/2/2017,H&M,2765751.2
8/6/2017,H&M,2408426
8/25/2017,H&M,658111.2
8/1/2017,H&M,3700654.8
8/13/2017,H&M,259218.4
8/15/2017,H&M,1366725.2
8/9/2017,H&M,3322483
8/5/2017,H&M,657047.6
8/11/2017,H&M,1563052.6
8/3/2017,H&M,1009694
8/25/2017,H&M,1973289.2
8/7/2017,H&M,642094
8/6/2017,H&M,2408426
8/17/2017,H&M,1523867.6
8/6/2017,H&M,1336959.4
8/28/2017,H&M,2785541.6
8/25/2017,H&M,142358.4
8/18/2017,H&M,1449278.6
8/5/2017,H&M,904325.6
8/29/2017,H&M,138613
8/11/2017,H&M,516928.6
8/5/2017,H&M,174873
8/17/2017,H&M,142358.4
8/26/2017,H&M,1987496.6
8/27/2017,H&M,2086218.4
8/8/2017,H&M,2041287.2
8/5/2017,H&M,849869.4
8/7/2017,H&M,568708.6
8/5/2017,H&M,1532591
8/30/2017,H&M,101491.4
8/27/2017,H&M,599221
8/27/2017,H&M,755089.8
8/28/2017,H&M,2400523.4
8/21/2017,H&M,2390299.8
8/30/2017,H&M,2739708.4
8/17/2017,H&M,1719720.8
8/9/2017,H&M,2073152
8/22/2017,H&M,3714772
8/29/2017,H&M,2073152
8/21/2017,H&M,786934.4
8/19/2017,H&M,283930.6
8/30/2017,H&M,1609794.8
8/18/2017,H&M,1847063.6
8/8/2017,H&M,754298.6
8/8/2017,H&M,176605.2
8/8/2017,H&M,176605.2
8/9/2017,H&M,1795527
8/13/2017,H&M,2369853.6
8/13/2017,H&M,2253176.6
8/30/2017,H&M,1549162.6
8/13/2017,H&M,2031527.8
8/2/2017,H&M,429078.6
8/8/2017,H&M,99330.6
8/13/2017,H&M,2007034.2
8/8/2017,H&M,1722994.6
8/13/2017,H&M,2327565.6
8/13/2017,H&M,582044.6
8/14/2017,H&M,2136092
8/30/2017,H&M,1166170.6
8/31/2017,H&M,1257250
8/12/2017,H&M,1764429.8
8/12/2017,H&M,921064.2
8/30/2017,H&M,224065.2
8/29/2017,H&M,1724152.8
8/29/2017,H&M,344079.2
8/12/2017,H&M,126595.4
8/5/2017,H&M,161184.6
8/13/2017,H&M,714384.4
8/6/2017,H&M,994338
8/13/2017,H&M,1677071
8/6/2017,H&M,462411.2
8/31/2017,H&M,1253332.6
8/5/2017,H&M,110938
8/13/2017,H&M,1719729.6
8/30/2017,H&M,619324.4
8/31/2017,H&M,537293.8
8/31/2017,H&M,317723.4
8/31/2017,H&M,1703028
8/31/2017,H&M,149442.2
8/4/2017,H&M,2470585.4
8/12/2017,H&M,2242761.2
8/12/2017,H&M,1658208
8/12/2017,H&M,1658208
8/12/2017,H&M,2359555.4
8/30/2017,H&M,1990932
8/14/2017,H&M,179675.2
8/14/2017,H&M,179675.2
8/14/2017,H&M,1569454.8
8/2/2017,H&M,994280
8/12/2017,H&M,259218.4
8/10/2017,H&M,1085158.8
8/30/2017,H&M,1677244.4
8/30/2017,H&M,592293.8
8/10/2017,H&M,1272336.2
8/12/2017,H&M,2098209.8
8/6/2017,H&M,1155741
8/13/2017,H&M,85415
8/13/2017,H&M,1208359.8
8/6/2017,H&M,2085237
8/12/2017,H&M,163213.8
8/12/2017,H&M,163213.8
8/5/2017,H&M,1106967
8/30/2017,H&M,1536278.2
8/6/2017,H&M,384406
8/14/2017,H&M,1172130.2
8/13/2017,H&M,397442.2
8/30/2017,H&M,1647721.8
8/12/2017,H&M,2619528.4
8/6/2017,H&M,1094208
8/6/2017,H&M,1094208
8/5/2017,H&M,2656168.2
8/13/2017,H&M,110186
8/6/2017,H&M,714367.4
8/12/2017,H&M,61286.2
8/4/2017,H&M,488748.4
8/14/2017,H&M,596311
8/6/2017,H&M,847367.4
8/13/2017,H&M,985958.8
8/12/2017,H&M,1980479.2
8/3/2017,H&M,2075102.6
8/6/2017,H&M,503045.4
8/7/2017,H&M,61286.2
8/3/2017,H&M,2251960.6
8/13/2017,H&M,472851.6
8/5/2017,H&M,1740568.4
8/29/2017,H&M,289047
8/12/2017,H&M,179940.2
8/29/2017,H&M,1133220.8
8/29/2017,H&M,1677244.4
8/12/2017,H&M,895298.4
8/8/2017,H&M,3142212
8/31/2017,H&M,136383.8
8/8/2017,H&M,1725940
8/12/2017,H&M,2145154.6
8/14/2017,H&M,1781427.8
8/14/2017,H&M,1393682.8
8/12/2017,H&M,126124
8/12/2017,H&M,126124
8/10/2017,H&M,2433673.6
8/7/2017,H&M,1677649.6
8/2/2017,H&M,2190855.2
8/7/2017,H&M,101832.4
8/2/2017,H&M,3100452.4
8/30/2017,H&M,316108
8/30/2017,H&M,99184.8
8/4/2017,H&M,1816960.8
8/6/2017,H&M,1210369.8
8/9/2017,H&M,1127531.6
8/3/2017,H&M,1617603
8/12/2017,H&M,78158
8/8/2017,H&M,1779694.2
8/5/2017,H&M,1925823.4
8/2/2017,H&M,111889
8/6/2017,H&M,1035484.8
8/3/2017,H&M,128736.6
8/12/2017,H&M,1255750
8/3/2017,H&M,262797.2
8/3/2017,H&M,1992430.6
8/6/2017,H&M,2331950
8/4/2017,H&M,316108
8/12/2017,H&M,1667883.8
8/8/2017,H&M,332200.4
8/6/2017,H&M,178265.4
8/8/2017,H&M,1006551
8/8/2017,H&M,230893.2
8/10/2017,H&M,1761803.6
8/30/2017,H&M,759942.8
8/29/2017,H&M,3063139
8/29/2017,H&M,1843602.8
8/3/2017,H&M,1637248.8
8/2/2017,H&M,1050045.8
8/6/2017,H&M,876842
8/6/2017,H&M,1884103.6
8/3/2017,H&M,3280530.2
8/5/2017,H&M,307618
8/8/2017,H&M,2614107
8/8/2017,H&M,1389872.2
8/7/2017,H&M,2408432.8
8/8/2017,H&M,1937415.2
8/7/2017,H&M,2408432.8
8/3/2017,H&M,673063.6
8/10/2017,H&M,1817831
8/2/2017,H&M,1006551
8/17/2017,WOOD,154974
8/20/2017,WOOD,1004455.6
8/12/2017,WOOD,1546114.2
8/19/2017,WOOD,897792.8
8/17/2017,WOOD,268470.4
8/25/2017,WOOD,3129702.8
8/17/2017,WOOD,104457.6
8/17/2017,WOOD,961128.2
8/17/2017,WOOD,1766517
8/14/2017,WOOD,2218973.8
8/28/2017,WOOD,1286477
8/27/2017,WOOD,747487.4
8/11/2017,WOOD,1203792.6
8/21/2017,WOOD,1564604
8/11/2017,WOOD,2685990.6
8/13/2017,WOOD,925016.4
8/8/2017,WOOD,1255750
8/30/2017,SUSHI INDO,889683.4
8/14/2017,SUSHI INDO,936249.4
8/30/2017,SUSHI INDO,57792.4
8/13/2017,SUSHI INDO,1389455.8
8/29/2017,SUSHI INDO,1724152.8
8/13/2017,SUSHI INDO,111266.6
8/31/2017,SUSHI INDO,851542.2
8/31/2017,SUSHI INDO,84685.4
8/5/2017,SUSHI INDO,2145549
8/14/2017,SUSHI INDO,187994
8/29/2017,SUSHI INDO,99460.8
8/29/2017,SUSHI INDO,3063139
8/29/2017,SUSHI INDO,844065.6
8/2/2017,SUSHI INDO,1850147.6
8/31/2017,SUSHI INDO,1548475.6
8/5/2017,SUSHI INDO,1027823.4
8/10/2017,SUSHI INDO,57792.4
8/8/2017,SUSHI INDO,1828422.6
8/30/2017,SUSHI INDO,1185250.8
8/13/2017,SUSHI INDO,1764329.2
8/6/2017,SUSHI INDO,1828194.8
8/12/2017,SUSHI INDO,2666639
8/30/2017,SUSHI INDO,1554217.4
8/31/2017,SUSHI INDO,1619636.8
8/7/2017,SUSHI INDO,1047051.2
8/6/2017,SUSHI INDO,183764.2
8/31/2017,SUSHI INDO,676380.6
8/2/2017,SUSHI INDO,3112441
8/10/2017,SUSHI INDO,2064059.2
8/3/2017,SUSHI INDO,125339
8/20/2017,SUSHI INDO,2117074.4
8/19/2017,SUSHI INDO,89624.4
8/6/2017,SUSHI INDO,297506.8
8/19/2017,SUSHI INDO,114887.8
8/9/2017,SUSHI INDO,1517076.6
8/21/2017,SUSHI INDO,1256407.4
8/19/2017,SUSHI INDO,2979986.8
8/5/2017,SUSHI INDO,939190.6
8/19/2017,SUSHI INDO,1504193
8/9/2017,SUSHI INDO,417193.4
8/7/2017,SUSHI INDO,1463826.2
8/26/2017,SUSHI INDO,83389.4
8/6/2017,SUSHI INDO,311597.8
8/6/2017,SUSHI INDO,1930719.2
8/20/2017,SUSHI INDO,2460887
8/11/2017,SUSHI INDO,1491188
8/11/2017,SUSHI INDO,1952107.2
8/13/2017,SUSHI INDO,268311
8/31/2017,SUSHI INDO,2313770.8
8/4/2017,SUSHI INDO,906035
8/11/2017,SUSHI INDO,171603.2
8/24/2017,SUSHI INDO,2409048.8
8/17/2017,SUSHI INDO,936249.4
8/24/2017,SUSHI INDO,2316815.2
8/9/2017,SUSHI INDO,2879737.2
8/24/2017,SUSHI INDO,1508112.6
8/24/2017,SUSHI INDO,2863765.4
8/24/2017,SUSHI INDO,1896112.4
8/11/2017,SUSHI INDO,2206522.2
8/28/2017,SUSHI INDO,2098505.8
8/6/2017,SUSHI INDO,188564.6
8/4/2017,SUSHI INDO,3158682.6
8/17/2017,SUSHI INDO,2896521.2
8/17/2017,SUSHI INDO,1676752.6
8/19/2017,SUSHI INDO,1329663.4
8/19/2017,SUSHI INDO,318858
8/17/2017,SUSHI INDO,2023458.8
8/17/2017,SUSHI INDO,2861484.8
8/28/2017,SUSHI INDO,2017604.6
8/6/2017,SUSHI INDO,771953.4
8/19/2017,SUSHI INDO,556922.2
8/27/2017,SUSHI INDO,1602767.6
8/27/2017,SUSHI INDO,926535.6
8/27/2017,SUSHI INDO,1397763.2
8/26/2017,SUSHI INDO,806056.8
8/17/2017,SUSHI INDO,187994
8/17/2017,SUSHI INDO,567378.8
8/20/2017,SUSHI INDO,76209.2
8/27/2017,SUSHI INDO,1565802.8
8/18/2017,SUSHI INDO,476039.6
8/27/2017,SUSHI INDO,1602767.6
8/26/2017,SUSHI INDO,1027823.4
8/20/2017,SUSHI INDO,392074.6
8/3/2017,SUSHI INDO,268311
8/26/2017,SUSHI INDO,100231.2
8/26/2017,SUSHI INDO,140104.6
8/26/2017,SUSHI INDO,2596231.4
8/17/2017,SUSHI INDO,1997495.4
8/17/2017,SUSHI INDO,748699.2
8/26/2017,SUSHI INDO,2177084
8/18/2017,SUSHI INDO,2431908.2
8/28/2017,SUSHI INDO,1374101.2
8/26/2017,SUSHI INDO,2402431.8
8/27/2017,SUSHI INDO,906788.2
8/27/2017,SUSHI INDO,1602767.6
8/12/2017,SUSHI INDO,2598748.8
8/4/2017,SUSHI INDO,1845431.4
8/29/2017,SUSHI INDO,1080321.6
8/25/2017,SUSHI INDO,3841229.6
8/25/2017,SUSHI INDO,57792.4
8/23/2017,SUSHI INDO,1565802.8
8/23/2017,SUSHI INDO,1587781
8/1/2017,SUSHI INDO,1513796.6
8/23/2017,SUSHI INDO,1763128.2
8/22/2017,SUSHI INDO,1651171.8
8/22/2017,SUSHI INDO,1845914.6
8/4/2017,SUSHI INDO,816607.6
8/4/2017,SUSHI INDO,709496.4
8/4/2017,SUSHI INDO,1714115.2
8/11/2017,SUSHI INDO,1033308.6
8/13/2017,SUSHI INDO,3241505.4
8/3/2017,MILANO,188342.4
8/3/2017,MILANO,2156849.2
8/3/2017,MILANO,2156849.2
8/8/2017,MILANO,1170949
8/3/2017,MILANO,2152127.2
8/18/2017,MILANO,3233963.2
8/20/2017,MILANO,2116876.2
8/24/2017,MILANO,103707.6
8/24/2017,MILANO,1587306.6
8/17/2017,MILANO,626977.6
8/3/2017,MILANO,2531447.4
8/10/2017,MILANO,3019619.2
8/13/2017,MILANO,2341421.6
8/17/2017,MILANO,2188619.6
8/22/2017,MILANO,593196.6
8/3/2017,MILANO,3876386
8/19/2017,MILANO,2117322.2
8/22/2017,MILANO,1649313.2
8/22/2017,MILANO,1550504.6
8/19/2017,MILANO,2198792
8/5/2017,MILANO,1936400.4
8/4/2017,MILANO,1721274.8
8/12/2017,MILANO,18297.4
8/19/2017,MILANO,99834
8/20/2017,MILANO,1761389.2
8/14/2017,MILANO,1578580.4
8/6/2017,MILANO,489071.6
8/12/2017,MILANO,1741575.6
8/14/2017,MILANO,1426680.4
8/8/2017,MILANO,400215
8/12/2017,MILANO,2803304.6
8/19/2017,MILANO,1845914.6
8/4/2017,MILANO,2071123.4
8/8/2017,MILANO,2053390.2
8/8/2017,MILANO,628869.4
8/14/2017,MILANO,1772255.8
8/6/2017,MILANO,248056
8/4/2017,MILANO,1468899.8
8/22/2017,MILANO,1676224.4
8/8/2017,MILANO,108897.2
8/6/2017,MILANO,29893.8
8/7/2017,MILANO,2341421.6
8/4/2017,MILANO,342167.2
8/18/2017,MILANO,1879706.2
8/14/2017,MILANO,1514733
8/18/2017,MILANO,1952107.2
8/8/2017,MILANO,2176007
8/8/2017,MILANO,1608580.4
8/4/2017,MILANO,754441.8
8/6/2017,MILANO,332036.6
8/18/2017,MILANO,2197420.4
8/4/2017,MILANO,1148167.8
8/13/2017,MILANO,2016828.4
8/1/2017,MILANO,1699658.2
8/30/2017,MILANO,2019515.2
8/11/2017,MILANO,2098286
8/11/2017,MILANO,742275
8/29/2017,MILANO,725383.6
8/5/2017,MILANO,2378277
8/9/2017,MILANO,135934.8
8/9/2017,MILANO,134050.8
8/12/2017,MILANO,1008902.8
8/13/2017,MILANO,1008902.8
8/13/2017,MILANO,1572520.4
8/29/2017,MILANO,1447336.8
8/13/2017,MILANO,2529864.4
8/9/2017,MILANO,2834419.4
8/11/2017,MILANO,626725
8/1/2017,MILANO,8539
8/9/2017,MILANO,3416269.2
8/11/2017,MILANO,1926926
8/9/2017,MILANO,2057917.6
8/7/2017,MILANO,1444501.4
8/7/2017,MILANO,177410.8
8/1/2017,MILANO,231144
8/7/2017,MILANO,1518375.6
8/13/2017,MILANO,240886.2
8/11/2017,MILANO,1199341
8/7/2017,MILANO,1613042
8/9/2017,MILANO,970028.6
8/13/2017,MILANO,1925886.4
8/13/2017,MILANO,234930
8/6/2017,MILANO,2229478
8/28/2017,MILANO,1120027
8/1/2017,MILANO,1315028.6
8/1/2017,MILANO,3934504.2
8/2/2017,MILANO,1509605.2
8/2/2017,MILANO,678584.8
8/1/2017,MILANO,1608580.4
8/13/2017,MILANO,2093158
8/4/2017,MILANO,3934504.2
8/4/2017,MILANO,1337084
8/30/2017,MILANO,3019476.8
8/13/2017,MILANO,4077590.4
8/13/2017,MILANO,4077590.4
8/20/2017,MILANO,3591217
8/18/2017,MILANO,1013156
8/16/2017,MILANO,1795527
8/4/2017,MILANO,1166620.8
8/16/2017,MILANO,1188569.4
8/16/2017,MILANO,73145.8
8/13/2017,MILANO,1944183
8/15/2017,MILANO,1199307.2
8/18/2017,MILANO,1721274.8
8/20/2017,MILANO,543893.4
8/26/2017,MILANO,487404
8/23/2017,MILANO,1671520.4
8/26/2017,MILANO,2266280.2
8/27/2017,MILANO,1765780.4
8/27/2017,MILANO,2356230.4
8/27/2017,MILANO,2326267.6
8/15/2017,MILANO,2834419.4
8/15/2017,MILANO,2065892.2
8/10/2017,MILANO,1514106.2
8/23/2017,MILANO,1316529
8/11/2017,MILANO,2359980.2
8/15/2017,MILANO,2835967.2
8/10/2017,MILANO,1678697.2
8/23/2017,MILANO,2834419.4
8/17/2017,MILANO,926328.2
8/26/2017,MILANO,2244417.8
8/10/2017,MILANO,3505605
8/25/2017,MILANO,3008632.6
8/20/2017,MILANO,1170949
8/31/2017,MILANO,51857.8
8/31/2017,MILANO,943607.6
8/31/2017,MILANO,106683.4
8/10/2017,MILANO,2463513
8/6/2017,MILANO,3134099.4
8/10/2017,MILANO,74092
8/10/2017,MILANO,8539
8/10/2017,MILANO,2935723.4
8/30/2017,MILANO,2274445.4
8/14/2017,MILANO,1939757.8
8/17/2017,MILANO,445352.8
8/16/2017,MILANO,196639.8
8/10/2017,MILANO,1817979
8/10/2017,MILANO,1817979
8/25/2017,MILANO,1721274.8
8/6/2017,MILANO,2063957.8
8/12/2017,MILANO,1122040.6
8/19/2017,MILANO,3970878.8
8/6/2017,MILANO,175240.6
8/5/2017,PISA,1229970.4
8/27/2017,PISA,2025915
8/8/2017,PISA,1159545.6
8/24/2017,PISA,1188340.2
8/15/2017,PISA,1188340.2
8/24/2017,PISA,2430164.4
8/15/2017,PISA,927841.2
8/5/2017,PISA,1120888
8/5/2017,PISA,1661220.2
8/4/2017,PISA,616977
8/6/2017,PISA,158614.4
8/6/2017,PISA,1013903.4
8/20/2017,PISA,1555227.6
8/19/2017,PISA,1162139.4
8/9/2017,PISA,234615.6
8/4/2017,PISA,754441.8
8/19/2017,PISA,1509186.6
8/9/2017,PISA,2494193.2
8/19/2017,PISA,96248.8
8/5/2017,PISA,125797.4
8/18/2017,PISA,618762.4
8/18/2017,PISA,827580.8
8/14/2017,PISA,1866788
8/10/2017,PISA,2062442.4
8/11/2017,PISA,3966651.6
8/10/2017,PISA,2257289.6
8/9/2017,PISA,1942836
8/20/2017,PISA,2364653.4
8/5/2017,PISA,1713546.8
8/7/2017,PISA,363185.8
8/4/2017,PISA,1764745.4
8/15/2017,PISA,177964.2
8/15/2017,PISA,835302
8/6/2017,PISA,2119078.2
8/8/2017,PISA,1188340.2
8/20/2017,PISA,2166913.8
8/20/2017,PISA,2166913.8
8/19/2017,PISA,1661799.8
8/13/2017,PISA,2134976.2
8/1/2017,PISA,1090990.4
8/19/2017,PISA,2442424.6
8/18/2017,PISA,774494.2
8/27/2017,PISA,480909.6
8/5/2017,PISA,1762513.6
8/5/2017,PISA,1192178.4
8/16/2017,PISA,2073152
8/20/2017,PISA,1126829.4
8/24/2017,PISA,318640.8
8/10/2017,PISA,1188340.2
8/1/2017,PISA,935692
8/1/2017,PISA,67134.6
8/23/2017,PISA,108700.4
8/26/2017,PISA,954750.4
8/5/2017,PISA,1533444.4
8/3/2017,PISA,2882710.8
8/14/2017,PISA,2119552.4
8/1/2017,PISA,467203.6
8/17/2017,PISA,1642408.8
8/29/2017,PISA,2274789.6
8/13/2017,PISA,1912126.6
8/24/2017,PISA,1282884.4
8/13/2017,PISA,2073152
8/27/2017,PISA,2830842.2
8/31/2017,PISA,2034056.6
8/17/2017,PISA,843589.8
8/17/2017,PISA,1035580.8
8/5/2017,PISA,2691655
8/28/2017,PISA,574195.6
8/24/2017,PISA,1601419
8/17/2017,PISA,2673319.8
8/17/2017,PISA,2158963.8
8/24/2017,PISA,2531447.4
8/24/2017,PISA,596053
8/8/2017,PISA,1347457.2
8/8/2017,PISA,1188340.2
8/1/2017,PISA,688391.6
8/24/2017,PISA,1793509.8
8/28/2017,PISA,2073152
8/5/2017,PISA,1932729
8/13/2017,PISA,1541952.4
8/14/2017,PISA,2067322.2
8/14/2017,PISA,3735826.6
8/10/2017,PISA,1586299.6
8/11/2017,PISA,757832.4
8/11/2017,PISA,2967459
8/12/2017,PISA,1336791.2
8/12/2017,PISA,133349.6
8/13/2017,PISA,925728.6
8/11/2017,PISA,2458923.6
8/14/2017,PISA,574195.6
8/5/2017,PISA,1244479.8
8/8/2017,PISA,1873958.8
8/13/2017,PISA,148343.8
8/5/2017,PISA,735762
8/13/2017,PISA,1823507.2
8/10/2017,PISA,2287014.2
8/4/2017,PISA,2062316.2
8/5/2017,PISA,495446.6
8/10/2017,PISA,774494.2
8/30/2017,PISA,1558420.8
8/6/2017,PISA,1090990.4
8/5/2017,PISA,2783625.6
8/12/2017,PISA,2144723
8/14/2017,PISA,1385503.2
8/3/2017,PISA,1877052.6
8/3/2017,PISA,58462.2
8/11/2017,PISA,8539
8/8/2017,PISA,1212980.2
8/2/2017,PISA,909057.6
8/30/2017,PISA,129783.2
8/14/2017,PISA,3001259.8
8/30/2017,PISA,1221327.2
8/29/2017,PISA,370101.6
8/29/2017,PISA,1468899.8
8/29/2017,PISA,121019.2
8/29/2017,PISA,121019.2
8/4/2017,PISA,108009.6
8/3/2017,PISA,58029.2
8/31/2017,PISA,940288.8
8/3/2017,PISA,557562.4
8/6/2017,PISA,160629.4
8/12/2017,PISA,2062316.2
8/4/2017,PISA,234615.6
8/14/2017,PISA,1916550.6
8/3/2017,PISA,70620.2
8/31/2017,PISA,984608
8/31/2017,PISA,111140.6
8/31/2017,PISA,1355446
8/14/2017,PISA,127453.8
8/12/2017,PISA,1408830.2
8/8/2017,PISA,1826384.6
8/3/2017,PISA,499024.6
8/12/2017,PISA,311299
8/10/2017,PISA,1188340.2
8/27/2017,PISA,1155571.8
8/23/2017,PISA,2442123.2
8/18/2017,PISA,370545.4
8/18/2017,PISA,57404.8
8/12/2017,PISA,1533444.4
8/27/2017,PISA,1031387.2
8/21/2017,PISA,503632
8/27/2017,PISA,1661799.8
8/27/2017,PISA,2817247
8/28/2017,PISA,2054474.2
8/26/2017,PISA,2813290
8/16/2017,PISA,2125289
8/26/2017,PISA,449158.8
8/28/2017,PISA,3223058
8/16/2017,PISA,2148795
8/21/2017,PISA,1583667.8
8/16/2017,PISA,807637.4
8/28/2017,PISA,2543454.4
8/17/2017,PISA,555739.8
8/17/2017,PISA,1743600.8
8/21/2017,PISA,370101.6
8/16/2017,PISA,1941866.6
8/17/2017,PISA,1199979
8/3/2017,PISA,2073152
8/21/2017,PISA,119144.2
8/20/2017,PISA,69102.2
8/19/2017,PISA,2363446
8/19/2017,PISA,1889053
8/8/2017,G 2000,2791615.8
8/7/2017,G 2000,1932110.2
8/2/2017,G 2000,79843.8
8/23/2017,G 2000,1126235.4
8/22/2017,G 2000,1126235.4
8/15/2017,G 2000,2073152
8/20/2017,G 2000,310185.2
8/4/2017,G 2000,3698912.6
8/1/2017,G 2000,1923317.6
8/19/2017,G 2000,2073152
8/17/2017,G 2000,1085487.4
8/19/2017,G 2000,3118271.2
8/27/2017,G 2000,115228.8
8/28/2017,G 2000,2546182.4
8/27/2017,G 2000,153932.4
8/30/2017,G 2000,984701.2
8/16/2017,G 2000,392278.4
8/26/2017,G 2000,2494193.2
8/27/2017,G 2000,1150696.6
8/20/2017,G 2000,153210.6
8/18/2017,G 2000,1844451.4
8/9/2017,G 2000,2073152
8/7/2017,G 2000,2748816.4
8/28/2017,G 2000,1228642.2
8/18/2017,G 2000,2140268.8
8/26/2017,G 2000,4571.2
8/27/2017,G 2000,68412.6
8/26/2017,G 2000,1196674.6
8/26/2017,G 2000,1567115.4
8/9/2017,G 2000,1488.2
8/20/2017,G 2000,2445497.6
8/20/2017,G 2000,177442.2
8/17/2017,G 2000,3054276.6
8/6/2017,G 2000,1932110.2
8/17/2017,G 2000,585692
8/14/2017,G 2000,1714415.2
8/27/2017,G 2000,1784520.6
8/7/2017,G 2000,2073152
8/8/2017,G 2000,557353.8
8/13/2017,G 2000,1196674.6
8/12/2017,G 2000,372676.2
8/13/2017,G 2000,2143142.4
8/13/2017,G 2000,58936
8/13/2017,G 2000,2229921.6
8/31/2017,G 2000,1755503
8/13/2017,G 2000,1653653.2
8/2/2017,G 2000,1989603.2
8/6/2017,G 2000,124578.2
8/30/2017,G 2000,2478555
8/8/2017,G 2000,1745484.2
8/6/2017,G 2000,928756
8/6/2017,G 2000,1254042.2
8/31/2017,G 2000,1107265.8
8/10/2017,G 2000,488748.4
8/31/2017,G 2000,1757442.4
8/8/2017,G 2000,913210
8/6/2017,G 2000,1986575
8/3/2017,G 2000,1986575
8/19/2017,G 2000,2125965.6
8/7/2017,G 2000,630588.4
8/19/2017,G 2000,2073152
8/6/2017,G 2000,1618815.8
8/12/2017,G 2000,1241453.2
8/4/2017,G 2000,2005228.6
8/25/2017,G 2000,2073152
8/10/2017,G 2000,1751114.8
8/4/2017,G 2000,1384508.4
8/31/2017,G 2000,99932.4
8/1/2017,G 2000,2073152
8/22/2017,G 2000,2073152
8/21/2017,G 2000,2878781
8/9/2017,G 2000,64126.2
8/20/2017,G 2000,3332030.2
8/21/2017,G 2000,1929189
8/17/2017,G 2000,2073152
8/12/2017,G 2000,70499.8
8/16/2017,G 2000,1120326.6
8/20/2017,G 2000,2047491.2
8/14/2017,G 2000,128429
8/30/2017,G 2000,3327574.6
8/11/2017,G 2000,70940.8
8/17/2017,G 2000,2073152
8/31/2017,G 2000,1003349.8
8/3/2017,G 2000,2073152
8/15/2017,G 2000,2872256.6
8/4/2017,G 2000,1855866.2
8/18/2017,G 2000,1037475.8
8/12/2017,G 2000,2073152
8/5/2017,G 2000,2388442.6
8/11/2017,G 2000,45484.4
8/17/2017,G 2000,2073152
8/24/2017,G 2000,742275
8/28/2017,G 2000,2073152
8/28/2017,G 2000,2073152
8/14/2017,G 2000,2020028.2
8/11/2017,G 2000,1880808
8/4/2017,PEDRO,2572661
8/19/2017,PEDRO,2579148.6
8/18/2017,PEDRO,1641809.6
8/12/2017,PEDRO,3835798.6
8/22/2017,PEDRO,2877378.6
8/3/2017,PEDRO,1973289.2
8/10/2017,PEDRO,1250474.6
8/12/2017,STADIUM,561371.6
8/30/2017,STADIUM,111186
8/2/2017,STADIUM,944444.8
8/6/2017,STADIUM,2085237
8/13/2017,STADIUM,794006.8
8/3/2017,STADIUM,1826384.6
8/27/2017,STADIUM,503045.4
8/19/2017,STADIUM,1669465.6
8/27/2017,STADIUM,399830.8
8/20/2017,STADIUM,1975899.2
8/27/2017,STADIUM,578103
8/27/2017,STADIUM,1851593.2
8/20/2017,STADIUM,1674135.2
8/4/2017,STADIUM,2236519.2
8/17/2017,STADIUM,790236.8
8/17/2017,STADIUM,428589.6
8/20/2017,STADIUM,2036766.6
8/20/2017,STADIUM,669648.6
8/12/2017,STADIUM,1106286.8
8/23/2017,STADIUM,2744568.2
8/12/2017,STADIUM,2085692
8/19/2017,STADIUM,1124550.8
8/27/2017,STADIUM,1336320.2
8/20/2017,STADIUM,669648.6
8/28/2017,STADIUM,2130691.8
8/17/2017,STADIUM,1155731.6
8/17/2017,STADIUM,604843.6
8/24/2017,STADIUM,3197371.4
8/11/2017,STADIUM,1874969.8
8/11/2017,STADIUM,2208238.4
8/11/2017,STADIUM,116510
8/13/2017,STADIUM,2035098.2
8/18/2017,STADIUM,2563019
8/27/2017,STADIUM,2285355.6
8/24/2017,STADIUM,3832015.6
8/6/2017,STADIUM,2912933.6
8/28/2017,STADIUM,3345228.4
8/15/2017,STADIUM,2744568.2
8/23/2017,STADIUM,735512.6
8/20/2017,STADIUM,195252
8/26/2017,STADIUM,4571.2
8/12/2017,STADIUM,2393679.4
8/23/2017,STADIUM,2744568.2
8/23/2017,STADIUM,2744568.2
8/6/2017,STADIUM,1727031.8
8/6/2017,STADIUM,641159
8/26/2017,STADIUM,174386.8
8/6/2017,STADIUM,971287
8/17/2017,STADIUM,365087
8/9/2017,STADIUM,14816.8
8/26/2017,STADIUM,1532886
8/10/2017,STADIUM,2130691.8
8/15/2017,STADIUM,1153489.8
8/20/2017,STADIUM,74248.2
8/2/2017,MUJI,141306
8/29/2017,MUJI,123246.4
8/5/2017,MUJI,360087.4
